Repository,ReportHref,Directory,SourceLineCount,KLoc,Query,QueryType,ExpectedResultCount,GrepAlgorithmName,TgrepAlgorithmName,IdealLspAlgorithmName,CurrentLspAlgorithmName,GrepResultCount,TgrepResultCount,IdealLspResultCount,CurrentLspResultCount,SolutionLoadMilliseconds,TgrepIndexMilliseconds,GrepMilliseconds,TgrepMilliseconds,TgrepWithIndexMilliseconds,IdealLspMilliseconds,IdealLspWithSolutionLoadMilliseconds,CurrentLspMilliseconds,CurrentLspWithSolutionLoadMilliseconds,RoslynWorkspacePartial
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-derived-types (name: IErrorOr),find-derived-types,9,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),7,7,9,9,6978.4111000000003,297.53109999999998,522.58029999999997,50.193199999999997,347.72429999999997,0.54669999999999996,6978.9578000000001,0.54669999999999996,6978.9578000000001,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-interface-implementation (name: IErrorOr),find-interface-implementation,9,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),8,8,9,9,6978.4111000000003,297.53109999999998,525.90390000000002,47.717399999999998,345.24849999999998,0.3004,6978.7115000000003,0.3004,6978.7115000000003,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-member-definition (name: Match),find-member-definition,4,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),2,2,4,4,6978.4111000000003,297.53109999999998,550.94159999999999,44.080599999999997,341.61169999999998,0.92000000000000004,6979.3311000000003,0.92000000000000004,6979.3311000000003,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-member-definition (name: ToString),find-member-definition,1,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),2,2,1,1,6978.4111000000003,297.53109999999998,545.84050000000002,43.500700000000002,341.03179999999998,1.0508,6979.4619000000002,1.0508,6979.4619000000002,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-type-definition (name: Error),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,28,6978.4111000000003,297.53109999999998,537.91539999999998,71.389700000000005,368.92079999999999,2.3317999999999999,6980.7429000000002,5.4199999999999999,6983.8311000000003,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-type-definition (name: ErrorOr),find-type-definition,9,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),9,9,9,22,6978.4111000000003,297.53109999999998,904.30150000000003,72.089799999999997,369.62090000000001,2.7336999999999998,6981.1448,10.6457,6989.0568000000003,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-type-definition (name: ErrorOrExtensions),find-type-definition,6,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),6,6,6,6,6978.4111000000003,297.53109999999998,526.5145,41.929499999999997,339.4606,1.4541999999999999,6979.8653000000004,11.959899999999999,6990.3710000000001,FALSE
error-or,result-error-or.html,C:\repos\error-or,4657,4.657,find-type-definition (name: ErrorOrFactory),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,6978.4111000000003,297.53109999999998,526.13250000000005,41.401600000000002,338.93269999999995,0.80810000000000004,6979.2192000000005,2.4698000000000002,6980.8809000000001,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-derived-types (name: Channel),find-derived-types,0,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),0,0,0,0,6652.0703999999996,167.55619999999999,590.07510000000002,66.945700000000002,234.50189999999998,1.8252999999999999,6653.8957,1.8252999999999999,6653.8957,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-interface-implementation (name: ICipherOperation),find-interface-implementation,3,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),3,3,3,3,6652.0703999999996,167.55619999999999,609.59870000000001,45.757399999999997,213.31359999999998,2.1055999999999999,6654.1759999999995,2.1055999999999999,6654.1759999999995,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-member-definition (name: Execute),find-member-definition,0,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),0,0,0,0,6652.0703999999996,167.55619999999999,614.24329999999998,42.785800000000002,210.34199999999998,1.0344,6653.1047999999992,1.0344,6653.1047999999992,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-member-definition (name: GetAsync),find-member-definition,10,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),25,25,10,10,6652.0703999999996,167.55619999999999,689.85810000000004,51.568800000000003,219.125,2.0398999999999998,6654.1102999999994,2.0398999999999998,6654.1102999999994,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-type-definition (name: ChannelClient),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,6652.0703999999996,167.55619999999999,694.5761,60.285499999999999,227.8417,4.2507999999999999,6656.3211999999994,17.599299999999999,6669.6696999999995,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-type-definition (name: PlayerResponse),find-type-definition,4,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),4,4,4,4,6652.0703999999996,167.55619999999999,594.40999999999997,44.183100000000003,211.73929999999999,1.2249000000000001,6653.2952999999998,3.6315,6655.7019,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-type-definition (name: VideoWatchPage),find-type-definition,2,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),2,2,2,2,6652.0703999999996,167.55619999999999,601.55529999999999,40.540199999999999,208.09639999999999,1.196,6653.2663999999995,18.949100000000001,6671.0194999999994,FALSE
YoutubeExplode,result-youtubeexplode.html,C:\repos\YoutubeExplode,8899,8.8989999999999991,find-type-definition (name: YoutubeClient),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,6652.0703999999996,167.55619999999999,624.08079999999995,50.962499999999999,218.5187,5.3422000000000001,6657.4125999999997,16.3658,6668.4361999999992,FALSE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-derived-types (name: DockerContainer),find-derived-types,62,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),65,65,,,150723.58859999999,706.52530000000002,1427.1669999999999,149.11689999999999,855.6422,4.0933000000000002,150727.6819,4.0933000000000002,150727.6819,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-interface-implementation (name: IContainer),find-interface-implementation,63,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),19,19,,,150723.58859999999,706.52530000000002,1339.5472,172.83189999999999,879.35720000000003,93.961100000000002,150817.54969999997,93.961100000000002,150817.54969999997,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-member-definition (name: DisposeAsync),find-member-definition,6,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),98,98,,,150723.58859999999,706.52530000000002,1634.663,111.0806,817.60590000000002,65.660200000000003,150789.2488,65.660200000000003,150789.2488,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-member-definition (name: StartAsync),find-member-definition,15,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),17,17,,,150723.58859999999,706.52530000000002,1557.4916000000001,112.16759999999999,818.69290000000001,91.829599999999999,150815.41819999999,91.829599999999999,150815.41819999999,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-type-definition (name: ContainerBuilder),find-type-definition,2,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),2,2,,,150723.58859999999,706.52530000000002,1378.8870999999999,121.43219999999999,827.95749999999998,100.48050000000001,150824.06909999999,62.978099999999998,150786.5667,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-type-definition (name: DockerContainer),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,,,150723.58859999999,706.52530000000002,1338.8821,141.6217,848.14700000000005,58.396799999999999,150781.98539999998,81.333699999999993,150804.92229999998,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-type-definition (name: IContainer),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,,,150723.58859999999,706.52530000000002,1375.3524,172.4023,878.92759999999998,55.966099999999997,150779.55469999998,25.2074,150748.796,TRUE
testcontainers-dotnet,result-testcontainers-dotnet.html,C:\repos\testcontainers-dotnet,42880,42.880000000000003,find-type-definition (name: WaitStrategy),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,,,150723.58859999999,706.52530000000002,1360.9762000000001,122.4361,828.96140000000003,53.640000000000001,150777.2286,21.235199999999999,150744.82379999998,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-derived-types (name: BaseModel),find-derived-types,9,find-derived-types-grep,find-derived-types-tgrep,,,9,9,,,115131.7087,397.12040000000002,876.32479999999998,48.1736,445.29400000000004,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-interface-implementation (name: IPlugin),find-interface-implementation,20,find-interface-implementation-grep,find-interface-implementation-tgrep,,,20,20,,,115131.7087,397.12040000000002,861.27229999999997,56.912599999999998,454.03300000000002,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-member-definition (name: Dispose),find-member-definition,41,find-member-definition-grep,find-member-definition-tgrep,,,41,41,,,115131.7087,397.12040000000002,1023.5231,57.405700000000003,454.52610000000004,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-member-definition (name: Query),find-member-definition,85,find-member-definition-grep,find-member-definition-tgrep,,,104,85,,,115131.7087,397.12040000000002,1060.3495,124.4102,521.53060000000005,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-type-definition (name: MatchResult),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,,,1,1,,,115131.7087,397.12040000000002,894.47080000000005,49.991999999999997,447.11240000000004,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-type-definition (name: PluginInitContext),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,,,1,1,,,115131.7087,397.12040000000002,904.21479999999997,61.361899999999999,458.48230000000001,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-type-definition (name: StringMatcher),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,,,1,1,,,115131.7087,397.12040000000002,9460.6187000000009,93.959500000000006,491.07990000000001,,,,,TRUE
launcher,result-powertoys.html,C:\repos\PowerToys\src\modules\launcher,46110,46.109999999999999,find-type-definition (name: ThemeManager),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,,,1,1,,,115131.7087,397.12040000000002,951.79319999999996,42.125799999999998,439.24620000000004,,,,,TRUE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-derived-types (name: IngressData),find-derived-types,0,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),0,0,0,0,23651.257099999999,945.54989999999998,1036.6273000000001,45.8628,991.41269999999997,3.4638,23654.7209,3.4638,23654.7209,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-interface-implementation (name: ICache),find-interface-implementation,1,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),1,1,1,1,23651.257099999999,945.54989999999998,1022.9028,48.8797,994.42959999999994,22.025600000000001,23673.2827,22.025600000000001,23673.2827,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-member-definition (name: Configure),find-member-definition,4,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),6,4,4,4,23651.257099999999,945.54989999999998,1251.5340000000001,92.071700000000007,1037.6215999999999,11.4473,23662.704399999999,11.4473,23662.704399999999,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-member-definition (name: Dispose),find-member-definition,27,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),27,27,27,27,23651.257099999999,945.54989999999998,1316.1573000000001,64.901399999999995,1010.4512999999999,15.6533,23666.910400000001,15.6533,23666.910400000001,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-type-definition (name: IngressCache),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,2,23651.257099999999,945.54989999999998,1108.7822000000001,42.535699999999999,988.0856,7.5750000000000002,23658.8321,29.2303,23680.487399999998,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-type-definition (name: ReverseProxyFeature),find-type-definition,2,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),2,2,2,3,23651.257099999999,945.54989999999998,1059.9712999999999,59.106000000000002,1004.6559,38.545999999999999,23689.803099999997,37.726300000000002,23688.983399999997,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-type-definition (name: ServerCertificateSelector),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,2,23651.257099999999,945.54989999999998,1079.8357000000001,44.299799999999998,989.84969999999998,7.6722000000000001,23658.9293,5.4907000000000004,23656.747799999997,FALSE
yarp,result-yarp.html,C:\repos\yarp,55021,55.021000000000001,find-type-definition (name: YarpOptions),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,2,23651.257099999999,945.54989999999998,1101.8982000000001,48.770200000000003,994.32010000000002,21.993099999999998,23673.250199999999,22.936599999999999,23674.1937,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-derived-types (name: AnalyserBase),find-derived-types,8,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),8,8,8,8,20735.732599999999,1057.9673,1540.8708999999999,49.412799999999997,1107.3801000000001,1.9354,20737.667999999998,1.9354,20737.667999999998,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-interface-implementation (name: IOption),find-interface-implementation,0,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),1,1,0,0,20735.732599999999,1057.9673,1342.95,45.250100000000003,1103.2174,13.545500000000001,20749.2781,13.545500000000001,20749.2781,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-member-definition (name: Parse),find-member-definition,16,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),95,95,16,16,20735.732599999999,1057.9673,2039.9844000000001,106.6233,1164.5906,26.612400000000001,20762.345000000001,26.612400000000001,20762.345000000001,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-member-definition (name: Run),find-member-definition,30,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),95,95,30,30,20735.732599999999,1057.9673,2101.8189000000002,394.19630000000001,1452.1636000000001,33.538200000000003,20769.270799999998,33.538200000000003,20769.270799999998,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-type-definition (name: AnalyserBase),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,20735.732599999999,1057.9673,1575.7037,53.597700000000003,1111.5650000000001,22.724499999999999,20758.4571,61.9574,20797.689999999999,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-type-definition (name: BuildRunner),find-type-definition,0,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,0,0,20735.732599999999,1057.9673,1481.4585,44.7727,1102.74,42.952100000000002,20778.684699999998,111.47199999999999,20847.204600000001,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-type-definition (name: CommandLineParser),find-type-definition,0,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,0,0,20735.732599999999,1057.9673,1461.4948999999999,42.835500000000003,1100.8027999999999,13.9038,20749.636399999999,27.136600000000001,20762.869200000001,FALSE
BenchmarkDotNet,result-benchmarkdotnet.html,C:\repos\BenchmarkDotNet,82773,82.772999999999996,find-type-definition (name: KnownOptions),find-type-definition,0,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,0,0,20735.732599999999,1057.9673,1447.5781999999999,42.757800000000003,1100.7251000000001,13.8599,20749.592499999999,30.084499999999998,20765.8171,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-derived-types (name: BaseUIAction),find-derived-types,22,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),13,13,22,22,6495.6540999999997,1047.5118,1582.7807,52.075299999999999,1099.5871,2.9205000000000001,6498.5745999999999,2.9205000000000001,6498.5745999999999,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-interface-implementation (name: IAction),find-interface-implementation,209,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),112,112,209,209,6495.6540999999997,1047.5118,1503.1107999999999,133.01179999999999,1180.5236,4.7312000000000003,6500.3852999999999,4.7312000000000003,6500.3852999999999,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-member-definition (name: Dispose),find-member-definition,93,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),94,94,93,93,6495.6540999999997,1047.5118,2054.2325000000001,124.9251,1172.4368999999999,3.5468000000000002,6499.2008999999998,3.5468000000000002,6499.2008999999998,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-member-definition (name: Execute),find-member-definition,4,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),4,4,4,4,6495.6540999999997,1047.5118,2027.7464,221.38849999999999,1268.9003,1.9936,6497.6476999999995,1.9936,6497.6476999999995,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-type-definition (name: App),find-type-definition,2,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),2,2,2,32,6495.6540999999997,1047.5118,1668.8036999999999,832.35810000000004,1879.8699000000001,5.7503000000000002,6501.4043999999994,40.513500000000001,6536.1675999999998,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-type-definition (name: BaseUIAction),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,6495.6540999999997,1047.5118,1628.0777,49.552999999999997,1097.0648000000001,1.9191,6497.5731999999998,21.3124,6516.9664999999995,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-type-definition (name: MainWindow),find-type-definition,2,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),2,2,2,2,6495.6540999999997,1047.5118,1629.4613999999999,126.229,1173.7408,4.8079000000000001,6500.4619999999995,91.318399999999997,6586.9724999999999,FALSE
Files,result-files.html,C:\repos\Files,109745,109.745,find-type-definition (name: RefreshItemsAction),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,6495.6540999999997,1047.5118,1597.7852,39.471699999999998,1086.9835,3.3266,6498.9807000000001,17.3094,6512.9634999999998,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-derived-types (name: MudComponentBase),find-derived-types,324,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),123,122,324,324,25762.509999999998,4584.9475000000002,1868.1261999999999,167.16210000000001,4752.1095999999998,5.3880999999999997,25767.898099999999,5.3880999999999997,25767.898099999999,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-interface-implementation (name: IDisposable),find-interface-implementation,116,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),48,48,116,116,25762.509999999998,4584.9475000000002,1625.7628999999999,85.242900000000006,4670.1904000000004,69.492000000000004,25832.001999999997,69.492000000000004,25832.001999999997,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-member-definition (name: BuildRenderTree),find-member-definition,1524,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),7,7,1524,1524,25762.509999999998,4584.9475000000002,2905.3560000000002,45.841200000000001,4630.7887000000001,88.995500000000007,25851.505499999999,88.995500000000007,25851.505499999999,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-member-definition (name: OnInitialized),find-member-definition,149,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),61,61,149,149,25762.509999999998,4584.9475000000002,2932.2289000000001,128.9239,4713.8714,24.758199999999999,25787.268199999999,24.758199999999999,25787.268199999999,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-type-definition (name: MudButton),find-type-definition,4,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,4,21,25762.509999999998,4584.9475000000002,2028.3497,66.650700000000001,4651.5982000000004,11.467700000000001,25773.977699999999,94.868899999999996,25857.3789,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-type-definition (name: MudComponentBase),find-type-definition,1,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,1,1,25762.509999999998,4584.9475000000002,1897.9009000000001,169.18510000000001,4754.1325999999999,8.4448000000000008,25770.9548,72.256699999999995,25834.7667,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-type-definition (name: MudDialog),find-type-definition,4,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,4,14,25762.509999999998,4584.9475000000002,1925.1913,63.1723,4648.1198000000004,7.1539000000000001,25769.6639,81.225200000000001,25843.735199999999,FALSE
src,result-mudblazor.html,C:\repos\MudBlazor\src,183415,183.41499999999999,find-type-definition (name: MudTextField),find-type-definition,4,find-type-definition-grep,find-type-definition-tgrep,roslyn-find-declarations (pass 2),roslyn-find-declarations-workspaceSymbol (pass 2),1,1,4,4,25762.509999999998,4584.9475000000002,1854.3329000000001,51.773099999999999,4636.7206000000006,7.0805999999999996,25769.5906,75.640799999999999,25838.150799999999,FALSE
ILSpy,result-ilspy.html,C:\repos\ILSpy,266629,266.62900000000002,find-derived-types (name: XamlNode),find-derived-types,0,find-derived-types-grep,find-derived-types-tgrep,roslyn-find-derived-types (pass 2),roslyn-find-derived-types (pass 2),0,0,0,0,10458.3907,1186.1287,1803.0753,67.759,1253.8877,3.4620000000000002,10461.852699999999,3.4620000000000002,10461.852699999999,FALSE
ILSpy,result-ilspy.html,C:\repos\ILSpy,266629,266.62900000000002,find-interface-implementation (name: IHandler),find-interface-implementation,37,find-interface-implementation-grep,find-interface-implementation-tgrep,roslyn-find-implementations (pass 2),roslyn-find-implementations (pass 2),37,37,37,37,10458.3907,1186.1287,1584.7095999999999,65.307599999999994,1251.4363000000001,6.1529999999999996,10464.5437,6.1529999999999996,10464.5437,FALSE
ILSpy,result-ilspy.html,C:\repos\ILSpy,266629,266.62900000000002,find-member-definition (name: Decompile),find-member-definition,51,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),55,55,51,51,10458.3907,1186.1287,2919.8661999999999,956.51350000000002,2142.6422000000002,10.912800000000001,10469.3035,10.912800000000001,10469.3035,FALSE
ILSpy,result-ilspy.html,C:\repos\ILSpy,266629,266.62900000000002,find-member-definition (name: Execute),find-member-definition,62,find-member-definition-grep,find-member-definition-tgrep,roslyn-find-member-declarations (pass 2),roslyn-find-member-declarations (pass 2),62,62,62,62,10458.3907,1186.1287,2708.1813000000002,88.9221,1275.0508,6.5388000000000002,10464.9295,6.5388000000000002,10464.9295,FALSE
